sno,label,id,fea_1,fea_2,fea_3,fea_4,fea_5,fea_6,fea_7,fea_8,fea_9,fea_10,fea_11,OVD_t1,OVD_t2,OVD_t3,OVD_sum,pay_normal,prod_code,prod_limit,update_date,new_balance,highest_balance,report_date
1898,0,58993767,7,1326.5,1,91000,1,11,9,106,4,450080,291.5475947,0,0,0,0,36,10,38500,29-05-2007,598.8,26064,26-01-2016
1899,1,58989746,7,1334,3,86000,2,11,5,113,5,510065,168.5140944,0,0,0,0,2,10,74800,19-10-2015,28558.8,69527,12-01-2015
1900,1,58989746,7,1334,3,86000,2,11,5,113,5,510065,168.5140944,0,0,0,0,10,13,68200,15-11-2005,0,30500,11-09-2007
1901,1,58989746,7,1334,3,86000,2,11,5,113,5,510065,168.5140944,0,0,0,0,0,10,33000,29-10-2005,0,47095,11-09-2007
1902,1,58989746,7,1334,3,86000,2,11,5,113,5,510065,168.5140944,0,0,12,1800,23,10,68200,12-10-2005,0,7125,15-01-2014
1903,1,58989746,7,1334,3,86000,2,11,5,113,5,510065,168.5140944,0,0,0,0,0,10,68200,17-12-2003,0,13676,29-12-2009
1904,0,54986167,7,1256,3,130000,1,11,9,105,5,60058,187.0828693,0,0,0,0,5,6,68200,15-09-2015,7293.6,15090,19-12-2015
1905,0,54986167,7,1256,3,130000,1,11,9,105,5,60058,187.0828693,0,0,0,0,3,6,68200,11-09-2015,26460,32000,19-12-2015
1906,0,54986167,7,1256,3,130000,1,11,9,105,5,60058,187.0828693,0,0,0,0,3,5,68200,05-06-2015,0,100500,16-08-2015
1907,0,54986167,7,1256,3,130000,1,11,9,105,5,60058,187.0828693,0,0,0,0,8,10,33000,18-05-2015,36842.4,32291,27-11-2015
1908,0,54986167,7,1256,3,130000,1,11,9,105,5,60058,187.0828693,0,0,0,0,10,1,68200,15-01-2015,565808.4,535500,18-10-2015
1909,0,54986167,7,1256,3,130000,1,11,9,105,5,60058,187.0828693,0,0,0,0,10,7,68200,03-01-2015,143600.4,180500,12-01-2015
1910,0,54986167,7,1256,3,130000,1,11,9,105,5,60058,187.0828693,0,0,0,0,4,7,68200,03-01-2015,0,70500,14-06-2015
1911,0,54986167,7,1256,3,130000,1,11,9,105,5,60058,187.0828693,0,0,0,0,12,13,68200,27-12-2014,25468.8,39500,21-11-2015
1912,0,54986167,7,1256,3,130000,1,11,9,105,5,60058,187.0828693,0,0,0,0,9,6,68200,23-11-2014,0,16500,23-06-2015
1913,0,54986167,7,1256,3,130000,1,11,9,105,5,60058,187.0828693,0,0,0,0,19,10,68200,25-06-2014,72105.6,70775,01-05-2016
1914,0,54986167,7,1256,3,130000,1,11,9,105,5,60058,187.0828693,0,0,0,0,1,6,68200,18-05-2014,0,35401,21-02-2015
1915,0,54986167,7,1256,3,130000,1,11,9,105,5,60058,187.0828693,0,0,0,0,27,13,68200,03-01-2013,0,36722,25-08-2014
1916,0,59001201,4,1320.5,1,122000,2,8,5,103,5,60046,1,0,0,0,0,2,10,110000,14-10-2014,3530.4,7318,15-02-2016
1917,0,59001201,4,1320.5,1,122000,2,8,5,103,5,60046,1,0,0,0,0,17,10,68200,14-10-2014,0,4918,11-01-2015
1918,0,59001201,4,1320.5,1,122000,2,8,5,103,5,60046,1,0,0,0,0,19,10,68200,21-01-2014,-1.2,18819,10-12-2015
1919,0,59001201,4,1320.5,1,122000,2,8,5,103,5,60046,1,0,0,0,0,13,13,68200,22-05-2010,0,24300,29-05-2011
1920,0,59001692,4,1257.5,1,110000,2,8,5,89,3,350063,189.7366596,0,0,0,0,3,10,68200,18-10-2015,8551.2,7626,18-02-2016
1921,0,59001692,4,1257.5,1,110000,2,8,5,89,3,350063,189.7366596,0,0,0,0,10,6,68200,19-03-2015,0,20000,19-10-2015
1922,0,59001692,4,1257.5,1,110000,2,8,5,89,3,350063,189.7366596,0,0,0,0,15,10,68200,17-12-2014,7344,44047,28-02-2016
1923,0,59001692,4,1257.5,1,110000,2,8,5,89,3,350063,189.7366596,0,0,0,0,16,10,156200,16-12-2014,74083.2,89926,20-02-2016
1924,0,59001692,4,1257.5,1,110000,2,8,5,89,3,350063,189.7366596,0,0,0,0,26,10,55000,02-07-2014,7860,57019,18-03-2016
1925,0,59001692,4,1257.5,1,110000,2,8,5,89,3,350063,189.7366596,0,0,0,0,29,10,55000,14-10-2013,-720,53009,01-11-2016
1926,0,59001692,4,1257.5,1,110000,2,8,5,89,3,350063,189.7366596,0,0,0,0,18,10,55000,30-08-2013,16112.4,53011,18-03-2016
1927,0,59001692,4,1257.5,1,110000,2,8,5,89,3,350063,189.7366596,0,0,0,0,13,10,68200,30-08-2013,0,51416,15-09-2014
1928,0,59001692,4,1257.5,1,110000,2,8,5,89,3,350063,189.7366596,0,0,0,0,35,13,68200,14-04-2013,9633.6,71280,24-01-2016
1929,0,59001692,4,1257.5,1,110000,2,8,5,89,3,350063,189.7366596,0,0,0,0,7,10,68200,27-01-2013,-1.2,29300,11-03-2013
1930,0,59000231,4,1425.5,3,146000,2,8,5,113,5,60062,1,0,0,0,0,28,10,83600,28-08-2013,0,44047,11-03-2013
1931,0,59000231,4,1425.5,3,146000,2,8,5,113,5,60062,1,0,0,0,0,36,1,68200,02-12-2012,131020.8,355500,11-01-2015
1932,0,59000231,4,1425.5,3,146000,2,8,5,113,5,60062,1,0,0,0,0,35,1,68200,02-08-2011,0,180500,22-01-2014
1933,0,59000231,4,1425.5,3,146000,2,8,5,113,5,60062,1,0,0,0,0,24,10,82500,14-11-2010,0,44047,22-01-2014
1934,0,59000231,4,1425.5,3,146000,2,8,5,113,5,60062,1,0,0,0,0,36,2,68200,04-02-2010,4762329.6,4700500,21-12-2015
1935,0,59000231,4,1425.5,3,146000,2,8,5,113,5,60062,1,0,0,0,0,1,10,68200,23-08-2009,0,44047,21-12-2015
1936,0,59000231,4,1425.5,3,146000,2,8,5,113,5,60062,1,0,0,0,0,36,10,207900,19-04-2009,0,103756,17-07-2015
1937,0,59000231,4,1425.5,3,146000,2,8,5,113,5,60062,1,0,0,0,0,1,5,68200,25-03-2009,0,150500,17-07-2015
1938,0,59000231,4,1425.5,3,146000,2,8,5,113,5,60062,1,0,0,0,0,36,10,144100,14-10-2008,12519.6,89731,21-11-2015
1939,0,59000231,4,1425.5,3,146000,2,8,5,113,5,60062,1,0,0,0,0,35,2,68200,26-09-2008,0,1463500,15-03-2015
1940,0,59000231,4,1425.5,3,146000,2,8,5,113,5,60062,1,0,0,0,0,1,10,144100,14-06-2008,0,10410,01-05-2009
1941,0,59000231,4,1425.5,3,146000,2,8,5,113,5,60062,1,0,0,0,0,35,10,68200,06-04-2008,0,16498,04-08-2013
1942,0,59000231,4,1425.5,3,146000,2,8,5,113,5,60062,1,0,0,0,0,13,5,68200,06-09-2007,0,290500,30-09-2008
1943,0,59000231,4,1425.5,3,146000,2,8,5,113,5,60062,1,0,0,0,0,1,10,144100,30-07-2007,0,44047,30-09-2008
1944,0,59000231,4,1425.5,3,146000,2,8,5,113,5,60062,1,0,0,0,0,34,10,122100,15-06-2007,-253.2,136638,12-04-2008
1945,0,59000231,4,1425.5,3,146000,2,8,5,113,5,60062,1,0,0,0,0,26,10,154000,29-05-2007,0,33469,28-09-2007
1946,0,59000231,4,1425.5,3,146000,2,8,5,113,5,60062,1,0,0,0,0,3,10,154000,29-05-2007,0,33469,28-09-2007
1947,0,59000231,4,1425.5,3,146000,2,8,5,113,5,60062,1,0,0,0,0,36,10,178200,16-03-2007,-298.8,50405,19-05-2009
1948,0,59000231,4,1425.5,3,146000,2,8,5,113,5,60062,1,1,1,0,82,4,13,68200,15-08-2005,0,25500,14-07-2007
1949,0,58997422,4,1248.5,3,50000,2,8,-1,100,3,332345,387.2983346,0,0,0,0,7,10,68200,17-04-2015,16321.2,40202,24-10-2015
1950,0,58997422,4,1248.5,3,50000,2,8,-1,100,3,332345,387.2983346,0,0,0,0,12,6,68200,16-11-2014,0,36400,21-09-2015
1951,0,58997422,4,1248.5,3,50000,2,8,-1,100,3,332345,387.2983346,0,0,0,0,22,5,68200,02-03-2014,84642,125500,22-10-2015
1952,0,58997422,4,1248.5,3,50000,2,8,-1,100,3,332345,387.2983346,0,0,0,0,0,6,68200,06-11-2013,0,49401,24-03-2014
1953,0,58997422,4,1248.5,3,50000,2,8,-1,100,3,332345,387.2983346,0,0,0,0,15,10,102300,05-11-2013,231277.2,228132,24-11-2015
1954,0,58997422,4,1248.5,3,50000,2,8,-1,100,3,332345,387.2983346,0,0,0,0,15,10,68200,05-11-2013,0,93153,24-08-2014
1955,0,58997422,4,1248.5,3,50000,2,8,-1,100,3,332345,387.2983346,0,0,0,0,0,6,68200,28-07-2013,0,18500,24-03-2014
1956,0,58997422,4,1248.5,3,50000,2,8,-1,100,3,332345,387.2983346,0,0,0,0,8,6,68200,23-12-2012,0,28000,24-08-2013
1957,0,58997422,4,1248.5,3,50000,2,8,-1,100,3,332345,387.2983346,0,0,0,0,28,13,68200,12-09-2012,0,61500,24-06-2015
1958,0,58997422,4,1248.5,3,50000,2,8,-1,100,3,332345,387.2983346,0,0,0,0,31,10,13200,18-07-2012,7135.2,45782,28-09-2015
1959,0,58997422,4,1248.5,3,50000,2,8,-1,100,3,332345,387.2983346,0,0,0,0,35,10,68200,25-01-2012,9100.8,52066,11-09-2015
1960,0,58997422,4,1248.5,3,50000,2,8,-1,100,3,332345,387.2983346,0,0,0,0,1,12,68200,28-02-2011,153909.6,525500,15-07-2015
1961,0,54985176,7,1328,3,71000,2,11,5,109,5,60004,444.4738462,0,0,0,0,2,5,68200,14-09-2015,172800,144500,15-07-2015
1962,0,54985176,7,1328,3,71000,2,11,5,109,5,60004,444.4738462,0,0,0,0,2,5,68200,19-08-2015,478032,403410,18-09-2015
1963,0,54985176,7,1328,3,71000,2,11,5,109,5,60004,444.4738462,0,0,0,0,11,6,68200,12-06-2014,0,27500,21-09-2015
1964,0,54985176,7,1328,3,71000,2,11,5,109,5,60004,444.4738462,0,0,0,0,19,5,68200,26-03-2014,101823.6,150500,21-09-2015
1965,0,54985176,7,1328,3,71000,2,11,5,109,5,60004,444.4738462,0,0,0,0,36,5,68200,11-10-2012,17504.4,205500,21-09-2015
1966,0,54985176,7,1328,3,71000,2,11,5,109,5,60004,444.4738462,0,4,9,1972,11,10,22000,09-05-2010,0,39114,18-05-2012
1967,0,54985176,7,1328,3,71000,2,11,5,109,5,60004,444.4738462,0,0,0,0,34,5,68200,19-01-2010,0,127500,24-10-2012
1968,0,54985176,7,1328,3,71000,2,11,5,109,5,60004,444.4738462,0,0,0,0,20,10,68200,23-09-2006,42976.8,38023,10-11-2015
1969,0,58995493,7,1286.156813,2,73000,2,11,9,109,3,151300,189.8051633,0,0,0,0,5,10,68200,22-10-2015,2808,4607,18-02-2016
1970,0,59002534,4,1242.5,3,70000,1,8,5,103,3,60040,181.6590212,1,0,0,1,4,7,68200,28-10-2015,126000,105500,03-08-2016
1971,0,59002534,4,1242.5,3,70000,1,8,5,103,3,60040,181.6590212,0,0,0,0,8,10,46200,08-06-2015,45651.6,43237,03-06-2016
1972,0,59002534,4,1242.5,3,70000,1,8,5,103,3,60040,181.6590212,0,0,0,0,13,7,68200,14-11-2014,0,91800,28-10-2015
1973,0,59002534,4,1242.5,3,70000,1,8,5,103,3,60040,181.6590212,0,0,0,0,28,10,33000,11-11-2013,25430.4,46209,03-10-2016
1974,0,59002534,4,1242.5,3,70000,1,8,5,103,3,60040,181.6590212,0,0,0,0,13,7,68200,11-03-2013,0,91800,27-10-2014
1975,0,58995172,7,1263.5,3,35000,2,12,-1,115,4,350012,271.1162112,0,0,0,0,7,0,68200,26-09-2015,975210,900500,17-04-2016
1976,0,58995172,7,1263.5,3,35000,2,12,-1,115,4,350012,271.1162112,7,0,0,41,23,10,68200,26-10-2013,48603.6,48873,21-03-2016
1977,0,59000340,4,1313,3,98000,1,8,9,103,5,151300,173.2050808,0,0,0,0,2,10,33000,21-11-2015,0,781,16-01-2016
1978,0,59000340,4,1313,3,98000,1,8,9,103,5,151300,173.2050808,0,0,0,0,4,6,68200,16-09-2015,12360,21100,19-12-2015
1979,0,59000340,4,1313,3,98000,1,8,9,103,5,151300,173.2050808,0,0,0,0,2,10,68200,12-08-2015,4850.4,7879,13-01-2016
1980,0,59000340,4,1313,3,98000,1,8,9,103,5,151300,173.2050808,0,0,0,0,3,10,55000,10-05-2015,5872.8,7303,12-01-2015
1981,0,59000340,4,1313,3,98000,1,8,9,103,5,151300,173.2050808,0,0,0,0,11,10,55000,17-03-2015,18315.6,50495,13-01-2016
1982,0,59000340,4,1313,3,98000,1,8,9,103,5,151300,173.2050808,0,0,0,0,12,13,68200,26-03-2012,0,50500,31-03-2014
1983,1,58982978,5,1322,3,30000,2,15,5,91,5,60047,164.3167673,0,0,0,0,1,6,68200,15-10-2015,19118.4,24400,31-03-2014
1984,1,58982978,5,1322,3,30000,2,15,5,91,5,60047,164.3167673,0,0,0,0,3,6,68200,30-07-2015,58800,63500,18-09-2015
1985,1,58982978,5,1322,3,30000,2,15,5,91,5,60047,164.3167673,0,0,0,0,6,6,68200,18-05-2015,6126,23490,21-09-2015
1986,1,58982978,5,1322,3,30000,2,15,5,91,5,60047,164.3167673,0,0,0,0,6,6,68200,18-05-2015,19200,48500,21-09-2015
1987,1,58982978,5,1322,3,30000,2,15,5,91,5,60047,164.3167673,0,0,0,0,2,5,68200,17-03-2015,591814.8,500500,21-09-2015
1988,1,58982978,5,1322,3,30000,2,15,5,91,5,60047,164.3167673,0,0,0,0,2,1,68200,17-03-2015,551724,500500,21-09-2015
1989,1,58982978,5,1322,3,30000,2,15,5,91,5,60047,164.3167673,0,0,0,0,3,0,68200,17-03-2015,568188,500500,21-09-2015
1990,1,58982978,5,1322,3,30000,2,15,5,91,5,60047,164.3167673,0,0,0,0,11,6,68200,11-03-2014,0,42000,18-05-2015
1991,1,58982978,5,1322,3,30000,2,15,5,91,5,60047,164.3167673,0,0,0,0,11,6,68200,11-03-2014,0,31500,24-07-2015
1992,1,58982978,5,1322,3,30000,2,15,5,91,5,60047,164.3167673,0,0,0,0,10,6,68200,05-08-2013,0,31400,21-01-2014
1993,1,58982978,5,1322,3,30000,2,15,5,91,5,60047,164.3167673,5,3,0,177,22,10,30800,04-01-2013,33542.4,34328,27-09-2015
1994,1,58982978,5,1322,3,30000,2,15,5,91,5,60047,164.3167673,0,0,0,0,8,6,68200,20-01-2012,0,27500,21-09-2012
1995,1,58982978,5,1322,3,30000,2,15,5,91,5,60047,164.3167673,1,0,0,1,1,0,68200,07-11-2011,0,150500,28-07-2011
1996,1,58982978,5,1322,3,30000,2,15,5,91,5,60047,164.3167673,0,0,0,0,1,0,68200,07-11-2011,0,44047,28-07-2011
1997,1,58982978,5,1322,3,30000,2,15,5,91,5,60047,164.3167673,0,0,0,0,1,0,68200,07-11-2011,0,44047,28-07-2011
1998,1,58982978,5,1322,3,30000,2,15,5,91,5,60047,164.3167673,0,0,0,0,1,0,68200,07-11-2011,0,44047,28-07-2011
1999,1,58982978,5,1322,3,30000,2,15,5,91,5,60047,164.3167673,0,0,0,0,25,1,68200,10-10-2011,0,250500,28-06-2014
2000,1,58982978,5,1322,3,30000,2,15,5,91,5,60047,164.3167673,0,0,0,0,28,1,68200,11-09-2010,0,250500,03-08-2015
2001,1,58982978,5,1322,3,30000,2,15,5,91,5,60047,164.3167673,0,0,0,0,10,1,68200,26-10-2009,0,800500,30-08-2010
2002,1,58982978,5,1322,3,30000,2,15,5,91,5,60047,164.3167673,0,0,0,0,6,10,68200,07-11-2006,0,44047,30-08-2010
2003,1,58982978,5,1322,3,30000,2,15,5,91,5,60047,164.3167673,0,0,0,0,7,13,68200,22-07-2006,0,47500,16-07-2007
2004,1,58982978,5,1322,3,30000,2,15,5,91,5,60047,164.3167673,0,1,0,42,0,5,68200,31-03-2006,0,35474,30-04-2007
2005,1,58982978,5,1322,3,30000,2,15,5,91,5,60047,164.3167673,3,0,0,86,6,10,68200,24-12-2005,0,21082,30-04-2007
2006,1,58982978,5,1322,3,30000,2,15,5,91,5,60047,164.3167673,0,0,0,0,0,10,68200,29-10-2005,0,44047,30-04-2007
2007,1,58982978,5,1322,3,30000,2,15,5,91,5,60047,164.3167673,6,1,0,201,9,5,68200,16-08-2005,0,50500,30-04-2007
2008,1,58982978,5,1322,3,30000,2,15,5,91,5,60047,164.3167673,0,0,0,0,0,10,68200,25-01-2005,0,20643,16-01-2007
2009,1,58982978,5,1322,3,30000,2,15,5,91,5,60047,164.3167673,0,0,0,0,16,1,68200,08-09-2003,0,313500,04-02-2007
2010,1,59002226,4,1286.156813,2,48000,1,8,5,101,5,72000,165.3753307,0,0,0,0,1,13,68200,18-01-2016,57916.8,38500,04-02-2007
2011,1,59002226,4,1286.156813,2,48000,1,8,5,101,5,72000,165.3753307,0,0,0,0,2,10,68200,20-12-2015,15758.4,5521,02-06-2016
2012,1,59002226,4,1286.156813,2,48000,1,8,5,101,5,72000,165.3753307,0,0,0,0,1,7,68200,02-10-2015,29278.8,24900,02-06-2016
2013,1,59002226,4,1286.156813,2,48000,1,8,5,101,5,72000,165.3753307,0,0,0,0,1,7,68200,02-10-2015,0,87600,02-06-2016
2014,1,59002226,4,1286.156813,2,48000,1,8,5,101,5,72000,165.3753307,0,0,0,0,12,10,68200,09-05-2007,0,21303,15-11-2009
2015,1,59002226,4,1286.156813,2,48000,1,8,5,101,5,72000,165.3753307,13,1,6,1397,8,10,68200,13-08-2006,0,34324,07-12-2009
2016,1,58993990,7,1263.5,3,53000,2,11,5,111,5,60095,1,0,0,0,0,1,24,68200,03-09-2016,360000,300500,07-12-2009
2017,1,58993990,7,1263.5,3,53000,2,11,5,111,5,60095,1,0,0,0,0,11,10,42900,06-01-2015,44264.4,39976,28-03-2016
2018,1,58993990,7,1263.5,3,53000,2,11,5,111,5,60095,1,0,0,0,0,24,10,35200,25-03-2014,36921.6,31671,23-02-2016
2019,0,58983850,5,1221.5,3,97000,2,15,9,109,4,72001,263.3097036,0,0,0,0,4,10,68200,25-04-2015,708,18662,20-08-2015
2020,0,58983850,5,1221.5,3,97000,2,15,9,109,4,72001,263.3097036,0,0,0,0,7,10,68200,22-03-2015,2665.2,17390,09-08-2015
2021,0,58983850,5,1221.5,3,97000,2,15,9,109,4,72001,263.3097036,0,0,0,0,1,10,72600,10-02-2015,1518,1764,09-08-2015
2022,0,58983850,5,1221.5,3,97000,2,15,9,109,4,72001,263.3097036,1,0,0,16,35,10,17600,15-08-2007,0,21446,20-06-2015
2023,0,58995787,7,1289,3,68000,1,11,5,86,3,60016,173.2050808,0,1,0,31,8,13,68200,18-05-2015,92564.4,98000,20-08-2015
2024,0,58995787,7,1289,3,68000,1,11,5,86,3,60016,173.2050808,1,0,0,24,7,1,68200,09-05-2015,96577.2,96679,28-03-2016
2025,0,58995787,7,1289,3,68000,1,11,5,86,3,60016,173.2050808,0,0,0,0,19,10,68200,10-12-2014,88010.4,83663,03-10-2016
2026,0,58995787,7,1289,3,68000,1,11,5,86,3,60016,173.2050808,1,0,0,24,19,1,68200,31-08-2014,586033.2,656938,27-03-2016
2027,0,58995787,7,1289,3,68000,1,11,5,86,3,60016,173.2050808,0,0,0,0,15,6,68200,27-01-2013,0,28860,05-10-2014
2028,0,58995787,7,1289,3,68000,1,11,5,86,3,60016,173.2050808,1,0,0,1,7,10,38500,08-10-2012,28.8,98859,03-10-2016
2029,0,58995787,7,1289,3,68000,1,11,5,86,3,60016,173.2050808,0,0,0,0,35,10,68200,08-10-2012,0,89441,21-06-2015
2030,0,58995787,7,1289,3,68000,1,11,5,86,3,60016,173.2050808,0,0,0,0,24,13,68200,09-02-2012,28220.4,65500,28-11-2014
2031,0,58995787,7,1289,3,68000,1,11,5,86,3,60016,173.2050808,0,0,0,0,1,13,68200,05-04-2009,0,41500,09-11-2009
2032,0,58995787,7,1289,3,68000,1,11,5,86,3,60016,173.2050808,0,0,0,0,9,13,68200,16-04-2008,0,40500,09-03-2009
2033,1,54984978,5,1286.156813,2,58000,2,15,5,95,3,60075,212.1320344,0,0,0,0,1,5,68200,17-05-2016,190800,159500,09-03-2009
2034,1,54984978,5,1286.156813,2,58000,2,15,5,95,3,60075,212.1320344,0,0,0,0,2,10,45100,04-03-2016,53857.2,45381,19-05-2016
2035,1,54984978,5,1286.156813,2,58000,2,15,5,95,3,60075,212.1320344,0,0,0,0,11,10,68200,29-06-2015,22285.2,39590,25-04-2016
2036,0,58988287,5,1307,1,39000,2,15,9,114,4,450016,160.4462527,0,0,0,0,1,10,99000,14-05-2016,685.2,1071,25-04-2016
2037,0,58988287,5,1307,1,39000,2,15,9,114,4,450016,160.4462527,0,0,0,0,1,10,68200,26-04-2016,6175.2,5646,25-04-2016
2038,0,58988287,5,1307,1,39000,2,15,9,114,4,450016,160.4462527,0,0,0,0,5,2,68200,28-12-2015,1785898.8,1500500,24-04-2016
2039,0,58988287,5,1307,1,39000,2,15,9,114,4,450016,160.4462527,0,0,0,0,12,10,68200,19-04-2015,22287.6,19073,22-04-2016
2040,0,58988287,5,1307,1,39000,2,15,9,114,4,450016,160.4462527,0,0,0,0,7,13,68200,11-02-2015,26725.2,42500,28-04-2016
2041,0,58988287,5,1307,1,39000,2,15,9,114,4,450016,160.4462527,0,0,0,0,1,6,68200,13-07-2014,0,19200,23-04-2015
2042,0,58988287,5,1307,1,39000,2,15,9,114,4,450016,160.4462527,0,0,0,0,1,6,68200,13-07-2014,0,25900,24-03-2015
2043,0,58992687,7,1286.156813,3,72000,2,11,-1,107,4,450048,141.4213562,4,0,0,22,24,10,55000,15-10-2013,54159.6,68198,20-02-2016
2044,0,58992687,7,1286.156813,3,72000,2,11,-1,107,4,450048,141.4213562,4,0,0,22,24,10,55000,15-10-2013,54159.6,68198,20-02-2016
2045,0,58992687,7,1286.156813,3,72000,2,11,-1,107,4,450048,141.4213562,0,0,0,0,30,10,138600,29-06-2013,92751.6,94917,16-03-2016
2046,0,58992687,7,1286.156813,3,72000,2,11,-1,107,4,450048,141.4213562,0,0,0,0,30,10,138600,29-06-2013,92751.6,94917,16-03-2016
2047,0,58992687,7,1286.156813,3,72000,2,11,-1,107,4,450048,141.4213562,0,0,0,0,36,10,68200,14-06-2011,4174.8,64197,28-02-2016
2048,0,58992687,7,1286.156813,3,72000,2,11,-1,107,4,450048,141.4213562,0,0,0,0,36,10,68200,14-06-2011,4174.8,64197,28-02-2016
2049,0,54989469,4,1190,3,128000,2,8,5,105,5,72000,1,2,0,0,45,16,10,156200,24-06-2014,2598,33950,23-11-2015
2050,0,54989469,4,1190,3,128000,2,8,5,105,5,72000,1,0,0,0,0,29,10,68200,08-12-2013,4694.4,75862,28-11-2015
2051,0,59002231,4,1353.5,3,125000,2,8,9,107,5,60093,1,0,0,0,0,9,10,132000,26-06-2015,40628.4,115788,29-02-2016
2052,0,59002231,4,1353.5,3,125000,2,8,9,107,5,60093,1,0,0,0,0,4,6,68200,12-05-2015,27840,58500,21-02-2016
2053,0,59002231,4,1353.5,3,125000,2,8,9,107,5,60093,1,0,0,0,0,19,1,68200,19-08-2014,454736.4,545993,22-01-2016
2054,0,59002231,4,1353.5,3,125000,2,8,9,107,5,60093,1,0,0,0,0,32,1,68200,07-10-2013,61034.4,265500,22-01-2016
2055,0,59002231,4,1353.5,3,125000,2,8,9,107,5,60093,1,0,0,0,0,36,10,68200,15-10-2012,47755.2,44696,14-02-2016
2056,0,54984717,5,1257.5,3,35000,2,15,-1,89,5,60005,1,0,0,0,0,7,10,68200,15-11-2015,37544.4,31787,24-04-2016
2057,1,58982857,5,1272.5,3,76000,2,15,5,104,5,60084,1,0,0,0,0,9,6,68200,02-12-2015,1891.2,19500,21-09-2015
2058,1,58982857,5,1272.5,3,76000,2,15,5,104,5,60084,1,0,0,0,0,12,19,68200,11-03-2014,217167.6,243500,27-09-2015
2059,1,54983561,5,1286.156813,2,47000,2,15,5,112,4,510037,175.8266191,0,0,0,0,6,6,68200,06-09-2015,5520,12000,27-10-2015
2060,1,54983561,5,1286.156813,2,47000,2,15,5,112,4,510037,175.8266191,0,0,0,0,6,6,68200,06-09-2015,12900,22000,27-10-2015
2061,1,54983561,5,1286.156813,2,47000,2,15,5,112,4,510037,175.8266191,0,0,0,0,5,10,68200,21-05-2015,37108.8,34244,27-10-2015
2062,1,54983561,5,1286.156813,2,47000,2,15,5,112,4,510037,175.8266191,2,0,0,18,6,10,99000,27-04-2015,39346.8,56950,18-11-2015
2063,1,54983561,5,1286.156813,2,47000,2,15,5,112,4,510037,175.8266191,2,0,0,2,21,10,55000,11-10-2013,55714.8,52639,27-11-2015
2064,1,54983561,5,1286.156813,2,47000,2,15,5,112,4,510037,175.8266191,1,2,10,1797,23,10,68200,11-12-2011,0,60584,18-03-2014
2065,0,58993789,7,1238,3,59000,2,11,9,112,5,60000,1,0,0,0,0,7,13,68200,16-07-2015,31332,40500,25-02-2016
2066,0,58993789,7,1238,3,59000,2,11,9,112,5,60000,1,0,0,0,0,13,10,68200,19-02-2015,2493.6,41681,27-02-2016
2067,0,58993789,7,1238,3,59000,2,11,9,112,5,60000,1,0,0,0,0,8,10,71500,10-06-2014,48438,67971,26-03-2016
2068,0,58993789,7,1238,3,59000,2,11,9,112,5,60000,1,0,0,0,0,10,10,68200,10-06-2014,0,67971,19-07-2015
2069,0,58993789,7,1238,3,59000,2,11,9,112,5,60000,1,0,0,0,0,29,10,68200,11-03-2013,6178.8,38712,18-03-2016
2070,1,54985654,7,1280,3,120000,2,11,5,115,5,151300,218.604666,0,0,0,0,2,6,68200,15-09-2015,24240,20700,18-03-2016
2071,1,54985654,7,1280,3,120000,2,11,5,115,5,151300,218.604666,0,0,0,0,8,10,49500,24-03-2015,36621.6,47888,30-09-2015
2072,1,54985654,7,1280,3,120000,2,11,5,115,5,151300,218.604666,2,3,5,1034,26,10,68200,12-10-2011,0,44414,15-08-2014
2073,0,54989251,4,1263.5,3,100000,2,8,5,64,5,60047,1,0,0,0,0,3,5,68200,11-06-2015,341564.4,300500,21-12-2015
2074,0,54989251,4,1263.5,3,100000,2,8,5,64,5,60047,1,0,0,0,0,22,10,68200,02-11-2014,-12684,68218,10-02-2015
2075,0,54989251,4,1263.5,3,100000,2,8,5,64,5,60047,1,0,0,0,0,11,5,68200,17-10-2014,0,250500,21-10-2015
2076,0,54989251,4,1263.5,3,100000,2,8,5,64,5,60047,1,0,0,0,0,25,5,68200,25-12-2011,0,533500,21-12-2013
2077,0,54989251,4,1263.5,3,100000,2,8,5,64,5,60047,1,0,0,0,0,13,5,68200,01-02-2011,0,600500,25-12-2011
2078,0,54989251,4,1263.5,3,100000,2,8,5,64,5,60047,1,0,1,0,45,2,5,68200,12-04-2009,0,95500,25-12-2011
2079,0,54989251,4,1263.5,3,100000,2,8,5,64,5,60047,1,0,0,0,0,19,5,68200,31-03-2009,0,500500,01-02-2011
2080,0,54989251,4,1263.5,3,100000,2,8,5,64,5,60047,1,0,0,0,0,30,5,68200,16-01-2009,43372.8,500493,22-10-2011
2081,0,54989251,4,1263.5,3,100000,2,8,5,64,5,60047,1,0,0,0,0,35,10,412500,07-11-2008,0,379042,24-08-2012
2082,0,54989251,4,1263.5,3,100000,2,8,5,64,5,60047,1,0,0,0,0,12,5,68200,03-10-2008,0,500500,31-03-2009
2083,0,54989251,4,1263.5,3,100000,2,8,5,64,5,60047,1,0,0,0,0,14,5,68200,08-08-2008,0,750500,26-07-2010
2084,0,54989251,4,1263.5,3,100000,2,8,5,64,5,60047,1,0,0,0,0,36,10,412500,19-07-2008,384304.8,320754,12-12-2015
2085,0,54989251,4,1263.5,3,100000,2,8,5,64,5,60047,1,0,0,0,0,36,10,195250,13-06-2008,0,211869,05-01-2013
